freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,FC_OTH_HH_E,G3000,TJ,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,AT	72743.304 	64642.348 	65800.192 	66478.893 	58221.521 	63154.536 	69798.963 	68329.153 	62534.036 	66354.815 	66955.055 	72529.642 	60465.321 	54938.061 
A,FC_OTH_HH_E,G3000,TJ_GCV,BA	0.000 	0.000 	0.000 	0.000 	1250.000 	1543.000 	1607.000 	1757.000 	1674.000 	1803.000 	1889.000 	2148.000 	1924.000 	1717.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	155469.300 	152060.200 	151829.100 	150552.700 	144814.400 	169720.000 	134959.600 	132557.100 
A,FC_OTH_HH_E,G3000,TJ_GCV,BG	2294.444 	2603.333 	2485.556 	2091.111 	2102.222 	2407.501 	2739.808 	3166.340 	3595.082 	3664.228 	4469.116 	5276.456 	4046.728 	3307.363 
A,FC_OTH_HH_E,G3000,TJ_GCV,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	83243.000 	92746.000 	93248.001 	87403.775 	83521.424 	86340.847 	96835.615 	77317.000 	69132.407 
A,FC_OTH_HH_E,G3000,TJ_GCV,DE	1112140.000 	919141.000 	1005705.000 	1047128.000 	851228.000 	918251.000 	1027742.000 	1004749.265 	1035766.307 	1041095.358 	1011608.507 	1168959.114 	1012425.080 	916757.900 
A,FC_OTH_HH_E,G3000,TJ_GCV,DK	0.000 	0.000 	0.000 	0.000 	0.000 	27971.111 	28885.556 	27570.000 	28612.511 	28647.177 	27553.162 	26943.460 	21939.643 	20518.999 
A,FC_OTH_HH_E,G3000,TJ_GCV,EA20	2546203.712 	2144326.194 	2322252.898 	2403185.436 	1908058.657 	2933336.275 	3270713.339 	3238011.343 	3210588.819 	3172093.349 	3110454.765 	3449385.372 	2915886.089 	2618703.384 
A,FC_OTH_HH_E,G3000,TJ_GCV,EE	2553.999 	2404.000 	2574.000 	2432.000 	2429.000 	2294.000 	2691.999 	2572.001 	2558.340 	2686.880 	2615.000 	2804.999 	2274.745 	2566.010 
A,FC_OTH_HH_E,G3000,TJ_GCV,EL	0.000 	0.000 	0.000 	10813.000 	0.000 	16547.000 	15309.100 	16778.121 	15413.400 	17881.159 	20561.430 	23227.915 	21662.467 	16945.727 
A,FC_OTH_HH_E,G3000,TJ_GCV,ES	198073.456 	158729.300 	163264.193 	148564.816 	143948.976 	154354.271 	155147.278 	154609.698 	169978.001 	160824.000 	161628.445 	169079.999 	145075.000 	136023.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,EU27_2020	2548498.156 	2146929.527 	2324738.454 	2405276.547 	1910160.879 	3421272.559 	3795069.937 	3783413.061 	3746020.628 	3704576.966 	3675670.186 	4096172.763 	3480109.835 	3144943.857 
A,FC_OTH_HH_E,G3000,TJ_GCV,FI	0.000 	0.000 	0.000 	0.000 	0.000 	1223.000 	1247.000 	1220.000 	1140.000 	1240.000 	1114.000 	1303.000 	886.000 	410.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,FR	645274.000 	590626.925 	653870.136 	674889.240 	504318.610 	543047.969 	587565.523 	570840.273 	541331.395 	530824.245 	518871.806 	543719.862 	437255.144 	405311.246 
A,FC_OTH_HH_E,G3000,TJ_GCV,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	31026.000 	34626.839 	33621.411 	38643.226 	43958.219 	49993.900 	52406.532 	52593.759 
A,FC_OTH_HH_E,G3000,TJ_GCV,HR	27824.977 	25413.771 	23878.826 	22758.682 	20168.852 	20763.677 	21672.667 	22288.967 	21734.676 	21357.484 	22592.773 	24383.333 	22756.654 	22315.170 
A,FC_OTH_HH_E,G3000,TJ_GCV,HU	0.000 	0.000 	0.000 	0.000 	0.000 	121754.573 	130880.999 	138243.999 	131677.778 	129925.556 	140800.000 	154882.222 	133126.667 	115933.333 
A,FC_OTH_HH_E,G3000,TJ_GCV,IE	0.000 	0.000 	0.000 	0.000 	0.000 	25771.556 	26137.234 	25789.409 	28045.519 	27454.205 	27380.001 	27623.121 	25060.278 	21579.657 
A,FC_OTH_HH_E,G3000,TJ_GCV,IT	0.000 	0.000 	0.000 	0.000 	0.000 	790168.000 	795374.000 	802963.627 	767551.650 	750211.539 	741184.397 	809691.931 	696594.174 	599296.835 
A,FC_OTH_HH_E,G3000,TJ_GCV,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	7153.000 	7665.000 	7482.100 	8111.100 	10229.900 	9189.980 	8456.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,LU	10667.473 	10037.661 	9294.951 	9831.502 	9448.538 	10297.863 	10954.428 	12446.574 	11375.635 	11462.163 	12012.911 	11192.524 	9965.047 	9632.145 
A,FC_OTH_HH_E,G3000,TJ_GCV,LV	5789.000 	4970.000 	4969.000 	4731.000 	4714.000 	4563.000 	4948.000 	5179.884 	5544.369 	5151.264 	5097.246 	5370.219 	4868.280 	3959.196 
A,FC_OTH_HH_E,G3000,TJ_GCV,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10476.000 	12004.000 	12067.000 	13412.000 	16002.000 	11480.800 	9555.200 
A,FC_OTH_HH_E,G3000,TJ_GCV,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,MK	0.000 	0.000 	0.000 	0.419 	1.875 	8.602 	4.280 	7.000 	9.000 	8.400 	8.317 	8.318 	5.940 	4.867 
A,FC_OTH_HH_E,G3000,TJ_GCV,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,NL	451936.000 	351088.999 	375453.000 	398852.000 	297449.001 	316985.804 	330282.756 	320327.376 	318205.852 	307271.639 	294148.938 	333819.503 	263834.016 	223536.652 
A,FC_OTH_HH_E,G3000,TJ_GCV,NO	184.288 	153.738 	164.941 	172.744 	176.703 	156.179 	167.659 	149.685 	149.260 	72.009 	72.799 	71.339 	58.479 	85.477 
A,FC_OTH_HH_E,G3000,TJ_GCV,PL	0.000 	0.000 	0.000 	0.000 	0.000 	146891.000 	161276.000 	168857.811 	165679.041 	169275.696 	178703.190 	212411.956 	201839.196 	195628.108 
A,FC_OTH_HH_E,G3000,TJ_GCV,PT	13910.000 	12001.000 	11993.000 	11385.000 	12009.000 	12230.000 	11343.000 	11664.000 	12704.000 	13222.522 	13651.000 	13339.632 	12418.867 	11669.897 
A,FC_OTH_HH_E,G3000,TJ_GCV,RO	0.000 	0.000 	0.000 	0.000 	0.000 	104336.099 	106422.235 	112635.567 	116942.622 	116523.536 	126465.106 	149142.682 	124774.513 	120639.888 
A,FC_OTH_HH_E,G3000,TJ_GCV,RS	10786.000 	9877.000 	9047.000 	8095.000 	6631.000 	7031.000 	7804.000 	8890.498 	9037.581 	9451.822 	11223.060 	13766.993 	13975.687 	13522.775 
A,FC_OTH_HH_E,G3000,TJ_GCV,SE	0.000 	0.000 	0.000 	0.000 	0.000 	1333.000 	1406.000 	1680.000 	1521.000 	926.000 	884.000 	1295.000 	1180.000 	1080.376 
A,FC_OTH_HH_E,G3000,TJ_GCV,SI	5291.503 	5271.190 	5450.600 	5321.304 	4123.159 	4813.599 	5349.092 	5540.796 	5161.540 	4919.275 	4917.755 	5233.678 	4665.436 	3916.788 
A,FC_OTH_HH_E,G3000,TJ_GCV,SK	0.000 	0.000 	0.000 	0.000 	0.000 	48871.000 	49681.000 	53499.000 	52050.000 	52102.000 	53190.000 	57157.000 	51530.000 	48832.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	691100.633 	651154.617 
A,FC_OTH_HH_E,G3000,TJ_GCV,UA	: 	: 	: 	: 	: 	: 	432004.100 	369694.440 	404218.001 	317785.001 	272243.694 	: 	: 	: 
A,FC_OTH_HH_E,G3000,TJ_GCV,UK	1402543.796 	1111826.704 	1235448.412 	1240203.463 	1021287.567 	1071293.911 	1101149.837 	1062275.483 	1125973.180 	1115764.198 	: 	: 	: 	: 
A,FC_OTH_HH_E,G3000,TJ_GCV,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,AT	24512.765 	24492.262 	27395.400 	30672.493 	28643.624 	31476.254 	33021.829 	34549.075 	32504.214 	32094.526 	34974.949 	37820.464 	32952.711 	31316.690 
A,FC_OTH_HH_E,H8000,TJ,BA	0.000 	0.000 	0.000 	0.000 	3506.000 	4051.000 	3991.000 	3997.000 	3964.000 	3901.000 	4107.000 	4175.000 	3908.000 	3923.000 
A,FC_OTH_HH_E,H8000,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	502.700 	501.200 	532.400 	531.700 	586.300 	647.500 	466.700 	460.900 
A,FC_OTH_HH_E,H8000,TJ,BG	14840.000 	15047.000 	14401.000 	13328.000 	13010.000 	13928.000 	13591.000 	14226.332 	13556.738 	12877.289 	13814.000 	14186.171 	12870.126 	12230.075 
A,FC_OTH_HH_E,H8000,TJ,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	42545.000 	44253.000 	44627.000 	41797.590 	40663.541 	40862.185 	45658.245 	40103.000 	33873.251 
A,FC_OTH_HH_E,H8000,TJ,DE	188884.000 	164347.000 	141352.000 	184486.000 	153342.000 	170404.000 	185044.000 	185523.000 	153089.000 	166098.000 	161768.000 	182538.000 	142428.000 	142145.300 
A,FC_OTH_HH_E,H8000,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	65698.000 	70417.000 	70056.000 	70012.780 	68615.590 	66490.268 	73335.130 	66751.671 	69570.330 
A,FC_OTH_HH_E,H8000,TJ,EA20	323396.864 	283295.824 	269826.907 	321820.072 	270453.866 	420684.061 	451276.830 	469769.055 	440491.353 	442524.800 	431340.130 	475482.318 	405158.859 	397676.331 
A,FC_OTH_HH_E,H8000,TJ,EE	14971.999 	13928.000 	14231.000 	13820.000 	12492.000 	11869.000 	13057.000 	13320.000 	13500.000 	13680.000 	13100.000 	13400.000 	14000.000 	13443.560 
A,FC_OTH_HH_E,H8000,TJ,EL	0.000 	0.000 	0.000 	1738.000 	0.000 	2093.000 	2134.100 	2137.480 	2167.200 	2202.880 	2199.355 	1497.600 	1146.464 	1070.807 
A,FC_OTH_HH_E,H8000,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,EU27_2020	338236.864 	298342.824 	284227.907 	335148.072 	283463.866 	862191.061 	906026.047 	926843.981 	882970.813 	872701.308 	854943.204 	945019.430 	828550.357 	812912.623 
A,FC_OTH_HH_E,H8000,TJ,FI	0.000 	0.000 	0.000 	0.000 	0.000 	64715.000 	70539.000 	69516.000 	67414.000 	66660.000 	61135.000 	70877.000 	66190.000 	66917.000 
A,FC_OTH_HH_E,H8000,TJ,FR	54502.020 	44791.842 	49382.026 	52827.256 	42753.419 	48701.412 	52363.611 	51757.672 	52477.872 	53331.546 	52170.386 	61379.739 	52309.175 	53724.514 
A,FC_OTH_HH_E,H8000,TJ,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,HR	6444.100 	6134.800 	5767.600 	5783.600 	4787.500 	5006.700 	4990.700 	4899.800 	4670.900 	4589.800 	4771.200 	5144.000 	4620.970 	4426.700 
A,FC_OTH_HH_E,H8000,TJ,HU	0.000 	0.000 	0.000 	0.000 	0.000 	19601.000 	20558.000 	20878.000 	19568.000 	19050.000 	19682.000 	20964.000 	19181.000 	18071.000 
A,FC_OTH_HH_E,H8000,TJ,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	38033.000 	39635.000 	37888.128 	45704.009 	37173.876 	36409.312 	29636.864 	28740.559 	25613.540 
A,FC_OTH_HH_E,H8000,TJ,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	19879.000 	19763.000 	18659.000 	17598.000 	20981.000 	19160.000 	18930.000 
A,FC_OTH_HH_E,H8000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,LV	17622.000 	15368.000 	16117.000 	15419.000 	14681.000 	14101.000 	15469.000 	15593.028 	15532.700 	15378.070 	14523.542 	17420.687 	15310.575 	14551.872 
A,FC_OTH_HH_E,H8000,TJ,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	4822.000 	5122.000 	4552.000 	4571.000 	5112.000 	4202.000 	4049.000 
A,FC_OTH_HH_E,H8000,TJ,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,MK	1423.500 	1559.100 	1430.900 	1183.300 	1141.500 	1417.546 	1368.500 	1468.641 	1417.547 	1319.000 	1523.300 	1728.152 	1523.257 	1441.400 
A,FC_OTH_HH_E,H8000,TJ,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,NL	12173.000 	10457.000 	12105.000 	13624.001 	10918.000 	12078.000 	12274.650 	11941.284 	12503.820 	12081.744 	11780.304 	13280.400 	10686.500 	9906.257 
A,FC_OTH_HH_E,H8000,TJ,NO	3901.810 	2835.652 	3420.623 	3897.079 	3599.071 	3733.535 	4361.962 	4915.768 	5069.304 	5574.229 	5279.587 	6175.922 	5948.593 	6929.266 
A,FC_OTH_HH_E,H8000,TJ,PL	0.000 	0.000 	0.000 	0.000 	0.000 	162500.000 	163000.000 	164000.000 	157000.000 	152000.000 	152270.000 	170000.000 	152270.000 	146010.000 
A,FC_OTH_HH_E,H8000,TJ,PT	43.000 	38.000 	45.000 	41.000 	38.000 	36.000 	36.000 	36.000 	44.170 	36.000 	36.000 	36.000 	24.978 	0.000 
A,FC_OTH_HH_E,H8000,TJ,RO	0.000 	0.000 	0.000 	0.000 	0.000 	33728.000 	33810.217 	33847.594 	32731.352 	29485.088 	29792.621 	30431.566 	25561.701 	23373.636 
A,FC_OTH_HH_E,H8000,TJ,RS	16362.000 	17987.000 	16917.000 	15766.000 	14991.000 	16813.000 	16929.000 	16531.605 	16932.563 	15761.763 	18267.807 	19244.801 	15966.848 	15777.232 
A,FC_OTH_HH_E,H8000,TJ,SE	0.000 	0.000 	0.000 	0.000 	0.000 	103507.000 	109120.000 	109440.000 	107813.000 	107485.000 	100692.000 	114962.000 	106654.000 	112108.000 
A,FC_OTH_HH_E,H8000,TJ,SI	4243.980 	3738.920 	3431.881 	3408.722 	2798.323 	3209.695 	3434.240 	3307.388 	3138.068 	3094.658 	3139.782 	3427.064 	2932.227 	2825.191 
A,FC_OTH_HH_E,H8000,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	18961.000 	18775.000 	18920.000 	17450.000 	16913.000 	17148.000 	17396.000 	14190.000 	12344.000 
A,FC_OTH_HH_E,H8000,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	406.560 	348.017 
A,FC_OTH_HH_E,H8000,TJ,UA	: 	: 	: 	: 	: 	: 	138902.100 	110657.124 	95103.252 	82892.000 	79390.913 	: 	: 	: 
A,FC_OTH_HH_E,H8000,TJ,UK	2174.400 	2174.400 	2174.400 	2174.400 	2174.400 	10904.187 	10904.187 	11244.249 	11280.227 	11269.747 	: 	: 	: 	: 
A,FC_OTH_HH_E,H8000,TJ,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	395.478 	406.626 	401.214 	401.615 	552.240 	549.241 	555.343 
A,FC_OTH_HH_E,O4000,THS_T,AL	68.741 	67.346 	70.310 	68.241 	79.230 	75.406 	85.000 	95.000 	97.000 	97.000 	100.120 	108.121 	101.120 	97.652 
A,FC_OTH_HH_E,O4000,THS_T,AT	1304.585 	1128.334 	1026.948 	1104.242 	963.917 	1004.262 	999.257 	1011.181 	899.385 	905.256 	927.569 	972.922 	821.549 	666.414 
A,FC_OTH_HH_E,O4000,THS_T,BA	0.000 	0.000 	0.000 	0.000 	83.000 	76.000 	82.000 	43.000 	25.561 	13.254 	29.911 	26.754 	26.545 	24.060 
A,FC_OTH_HH_E,O4000,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2465.300 	2465.800 	2406.200 	2259.700 	2177.100 	2073.200 	1803.000 	1751.500 
A,FC_OTH_HH_E,O4000,THS_T,BG	21.000 	25.000 	23.000 	22.000 	22.000 	30.675 	24.737 	22.771 	20.133 	18.021 	19.311 	19.193 	16.583 	11.794 
A,FC_OTH_HH_E,O4000,THS_T,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	91.191 	105.137 	103.803 	94.406 	101.508 	86.955 
A,FC_OTH_HH_E,O4000,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	43.000 	43.000 	43.000 	48.000 	43.000 	46.000 	46.000 	43.000 	51.000 
A,FC_OTH_HH_E,O4000,THS_T,DE	13938.000 	12015.000 	12666.000 	13809.000 	11849.000 	11432.000 	11183.000 	11063.000 	10016.000 	11578.000 	12719.000 	7704.000 	10506.000 	9754.000 
A,FC_OTH_HH_E,O4000,THS_T,DK	0.000 	0.000 	0.000 	0.000 	0.000 	238.106 	229.531 	213.552 	215.655 	196.871 	170.120 	152.593 	157.145 	143.930 
A,FC_OTH_HH_E,O4000,THS_T,EA20	27274.568 	23205.408 	23706.058 	25994.380 	21579.445 	26812.193 	28199.465 	27711.180 	26121.690 	26682.511 	27879.659 	22324.332 	23799.198 	21705.134 
A,FC_OTH_HH_E,O4000,THS_T,EE	7.939 	8.923 	7.923 	6.939 	7.939 	8.939 	9.953 	8.969 	7.947 	8.670 	6.587 	4.400 	3.000 	4.000 
A,FC_OTH_HH_E,O4000,THS_T,EL	0.000 	0.000 	0.000 	967.006 	0.000 	1433.000 	1239.000 	1218.749 	1012.775 	1128.067 	1256.710 	1080.076 	1253.969 	873.851 
A,FC_OTH_HH_E,O4000,THS_T,ES	3201.218 	2758.804 	2612.000 	2624.000 	2558.000 	2859.000 	2620.000 	2514.000 	2625.000 	2255.000 	2317.000 	2319.986 	2317.394 	2133.843 
A,FC_OTH_HH_E,O4000,THS_T,EU27_2020	27295.568 	23230.408 	23729.058 	26016.380 	21601.445 	28196.113 	29525.575 	29070.891 	27513.449 	28085.856 	29217.623 	23631.457 	25020.769 	22842.738 
A,FC_OTH_HH_E,O4000,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	371.000 	378.000 	352.000 	324.000 	297.000 	265.000 	243.000 	184.000 	111.000 
A,FC_OTH_HH_E,O4000,THS_T,FR	7397.000 	6014.751 	6258.994 	6424.599 	5271.080 	5388.598 	5006.201 	5001.556 	4509.452 	4220.562 	4037.393 	3981.692 	3362.835 	2970.683 
A,FC_OTH_HH_E,O4000,THS_T,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.849 	13.700 	17.190 	9.600 	8.800 	6.859 	5.108 	4.999 
A,FC_OTH_HH_E,O4000,THS_T,HR	211.900 	185.900 	152.300 	138.500 	115.900 	132.100 	132.800 	129.900 	113.000 	94.300 	99.100 	83.300 	93.541 	84.600 
A,FC_OTH_HH_E,O4000,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	66.000 	54.000 	68.000 	69.001 	67.000 	72.000 	67.000 	60.000 	58.001 
A,FC_OTH_HH_E,O4000,THS_T,IE	0.000 	0.000 	0.000 	0.000 	0.000 	1077.378 	1156.076 	1109.857 	1197.543 	1173.701 	1354.838 	1225.203 	1024.588 	1015.075 
A,FC_OTH_HH_E,O4000,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	2255.000 	2169.000 	1968.261 	2080.835 	1860.463 	1759.138 	1761.913 	1569.979 	1490.645 
A,FC_OTH_HH_E,O4000,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	51.700 	53.700 	55.700 	51.300 	49.300 	57.800 	76.800 
A,FC_OTH_HH_E,O4000,THS_T,LU	190.473 	170.039 	189.002 	177.786 	151.295 	173.482 	173.359 	154.537 	144.323 	114.990 	133.576 	132.183 	127.439 	132.486 
A,FC_OTH_HH_E,O4000,THS_T,LV	50.998 	50.998 	50.976 	50.998 	52.998 	46.997 	49.163 	53.022 	52.346 	51.050 	51.410 	46.522 	52.006 	57.500 
A,FC_OTH_HH_E,O4000,THS_T,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	57.000 	57.000 	52.000 	50.000 	51.000 	47.000 	46.000 
A,FC_OTH_HH_E,O4000,THS_T,ME	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.100 	1.500 	1.600 	1.700 	1.800 	1.700 	1.300 
A,FC_OTH_HH_E,O4000,THS_T,MK	9.082 	9.465 	26.749 	11.996 	9.661 	10.381 	10.612 	10.248 	10.170 	8.378 	7.974 	8.190 	7.975 	6.645 
A,FC_OTH_HH_E,O4000,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	15.334 	13.355 	14.941 	11.358 	11.942 	12.666 	11.651 	11.092 	10.169 
A,FC_OTH_HH_E,O4000,THS_T,NL	44.000 	37.000 	39.000 	41.000 	35.000 	64.170 	63.594 	63.281 	62.153 	60.879 	59.818 	58.362 	56.981 	55.741 
A,FC_OTH_HH_E,O4000,THS_T,NO	203.366 	137.985 	134.143 	134.164 	100.882 	86.533 	93.446 	69.799 	50.140 	13.430 	4.829 	4.601 	3.653 	6.247 
A,FC_OTH_HH_E,O4000,THS_T,PL	0.000 	0.000 	0.000 	0.000 	0.000 	539.000 	540.000 	550.000 	580.000 	595.000 	566.000 	573.000 	548.000 	510.590 
A,FC_OTH_HH_E,O4000,THS_T,PT	628.000 	541.000 	489.000 	473.000 	430.000 	398.000 	395.000 	393.000 	387.100 	374.073 	413.000 	361.466 	325.186 	306.055 
A,FC_OTH_HH_E,O4000,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	228.139 	219.842 	248.388 	260.970 	284.453 	245.533 	223.339 	230.844 	211.570 
A,FC_OTH_HH_E,O4000,THS_T,RS	34.000 	63.000 	86.000 	66.000 	39.000 	54.000 	58.000 	42.163 	33.375 	41.913 	23.078 	27.102 	31.222 	30.869 
A,FC_OTH_HH_E,O4000,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	239.000 	215.000 	214.000 	198.000 	199.000 	219.000 	226.000 	166.000 	150.719 
A,FC_OTH_HH_E,O4000,THS_T,SI	300.455 	294.659 	213.915 	177.310 	144.316 	148.933 	138.407 	129.426 	120.382 	121.021 	128.651 	112.750 	120.331 	117.817 
A,FC_OTH_HH_E,O4000,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	4.000 	8.000 	8.000 	7.000 	7.000 	6.000 	8.000 	7.000 	6.000 
A,FC_OTH_HH_E,O4000,THS_T,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	725.831 	730.608 
A,FC_OTH_HH_E,O4000,THS_T,UA	: 	: 	: 	: 	: 	: 	105.015 	51.880 	69.000 	25.000 	30.300 	: 	: 	: 
A,FC_OTH_HH_E,O4000,THS_T,UK	3083.260 	2401.130 	2434.700 	2558.060 	2259.860 	2268.880 	2291.860 	2177.828 	2289.551 	2267.343 	: 	: 	: 	: 
A,FC_OTH_HH_E,O4000,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	5.000 	10.469 	10.453 	4.719 	11.601 	14.387 	14.687 
A,FC_OTH_HH_E,O4000,TJ,AL	3102.556 	3039.594 	3173.372 	3079.989 	3575.967 	3403.374 	3836.390 	4287.730 	4377.998 	4377.998 	4518.816 	4879.933 	4784.108 	4619.999 
A,FC_OTH_HH_E,O4000,TJ,AT	55880.613 	48338.447 	44005.809 	47326.516 	41461.594 	43194.732 	42845.730 	43371.955 	38580.047 	38838.553 	39796.142 	41635.414 	35683.748 	28956.303 
A,FC_OTH_HH_E,O4000,TJ,BA	0.000 	0.000 	0.000 	0.000 	3578.296 	3275.220 	3535.676 	1874.155 	1111.188 	582.368 	1302.026 	1167.571 	1161.211 	1054.165 
A,FC_OTH_HH_E,O4000,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	105421.159 	105445.005 	102925.205 	96595.396 	94116.033 	89688.705 	77947.296 	75724.351 
A,FC_OTH_HH_E,O4000,TJ,BG	958.608 	1146.300 	1054.297 	1012.000 	1008.304 	1411.050 	1137.902 	1044.574 	925.675 	827.867 	884.154 	881.151 	758.955 	541.917 
A,FC_OTH_HH_E,O4000,TJ,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	4050.978 	4670.501 	4611.241 	4193.798 	4509.290 	3889.973 
A,FC_OTH_HH_E,O4000,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	1880.562 	1880.562 	1880.562 	2099.232 	1880.562 	2011.764 	2011.764 	1883.400 	2233.800 
A,FC_OTH_HH_E,O4000,TJ,DE	599135.342 	516703.310 	544311.560 	593642.296 	520630.081 	486470.624 	479071.756 	473761.808 	429008.422 	495867.422 	544741.376 	329954.207 	449782.055 	417725.643 
A,FC_OTH_HH_E,O4000,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	9969.022 	9610.004 	8940.995 	7586.646 	8483.598 	7334.901 	6588.603 	6785.140 	6214.577 
A,FC_OTH_HH_E,O4000,TJ,EA20	1182410.745 	1006598.516 	1027518.786 	1125731.646 	946815.156 	1158420.560 	1221149.256 	1199940.580 	1132034.762 	1155114.798 	1207233.232 	969617.669 	1031353.197 	941086.584 
A,FC_OTH_HH_E,O4000,TJ,EE	346.752 	389.730 	347.820 	304.622 	348.522 	392.422 	436.937 	393.739 	348.873 	380.613 	289.169 	193.160 	133.300 	176.400 
